# time   Gyr   epot km2 / s2 ekin km2 / s2 ang.mom. km kpc / s    x    kpc      vx   km / s   y    kpc      vy   km / s   
1.65246885     -6.0478E+00   2.2469E+00    1.0000000000E+00       0.62386311    -2.06661135   0.34137790    0.47206600    
1.66224678     -6.1883E+00   2.3874E+00    1.0000000000E+00       0.60281974    -2.14250985   0.34588885    0.42953095    
1.67202470     -6.3411E+00   2.5402E+00    1.0000000000E+00       0.58100388    -2.22114784   0.34995631    0.38329401    
1.68180262     -6.5077E+00   2.7068E+00    1.0000000000E+00       0.55838695    -2.30276557   0.35354097    0.33288392    
1.69158054     -6.6899E+00   2.8890E+00    1.0000000000E+00       0.53493785    -2.38762969   0.35659839    0.27774274    
1.70135847     -6.8899E+00   3.0890E+00    1.0000000000E+00       0.51062267    -2.47603626   0.35907803    0.21720497    
1.71113639     -7.1103E+00   3.3094E+00    1.0000000000E+00       0.48540436    -2.56831370   0.36092205    0.15047030    
1.72091431     -7.3545E+00   3.5536E+00    1.0000000000E+00       0.45924243    -2.66482544   0.36206381    0.07656776    
1.73069223     -7.6262E+00   3.8253E+00    1.0000000000E+00       0.43209256    -2.76597143   0.36242586    -0.00569225   
1.74047015     -7.9304E+00   4.1295E+00    1.0000000000E+00       0.40390627    -2.87218752   0.36191756    -0.09778284   
1.75024808     -8.2732E+00   4.4723E+00    1.0000000000E+00       0.37463054    -2.98394032   0.36043173    -0.20154995   
1.76002600     -8.6622E+00   4.8613E+00    1.0000000000E+00       0.34420760    -3.10171333   0.35784037    -0.31933708   
1.76980392     -9.1075E+00   5.3066E+00    1.0000000000E+00       0.31257485    -3.22597686   0.35398886    -0.45416285   
1.77958184     -9.6221E+00   5.8212E+00    1.0000000000E+00       0.27966531    -3.35712668   0.34868800    -0.60997830   
1.78935977     -1.0223E+01   6.4225E+00    1.0000000000E+00       0.24540888    -3.49536289   0.34170287    -0.79204767   
1.79913769     -1.0935E+01   7.1340E+00    1.0000000000E+00       0.20973535    -3.64045121   0.33273711    -1.00752316   
1.80891561     -1.1789E+01   7.9886E+00    1.0000000000E+00       0.17258082    -3.79124720   0.32140988    -1.26633013   
1.81869353     -1.2833E+01   9.0327E+00    1.0000000000E+00       0.13390113    -3.94472537   0.30722175    -1.58255133   
1.82847145     -1.4134E+01   1.0334E+01    1.0000000000E+00       0.09369952    -4.09393304   0.28950310    -1.97659839   
1.83824938     -1.5791E+01   1.1991E+01    1.0000000000E+00       0.05208530    -4.22351072   0.26733542    -2.47851133   
1.84802730     -1.7949E+01   1.4148E+01    1.0000000000E+00       0.00940168    -4.29951272   0.23943378    -3.13227061   
1.85780522     -2.0805E+01   1.7005E+01    1.0000000000E+00       -0.03348721   -4.24588826   0.20399200    -3.99772859   
1.86758314     -2.4544E+01   2.0743E+01    1.0000000000E+00       -0.07455096   -3.89382525   0.15858631    -5.13061963   
1.87736107     -2.8943E+01   2.5140E+01    1.0000000000E+00       -0.10930833   -2.91495710   0.10066721    -6.46391206   
1.88713899     -3.2318E+01   2.8511E+01    1.0000000000E+00       -0.12959701   -0.98014011   0.03025816    -7.48738533   
1.89691691     -3.1866E+01   2.8060E+01    1.0000000000E+00       -0.12720779   1.43328507    -0.04510909   -7.35289732   
1.90669483     -2.8045E+01   2.4243E+01    1.0000000000E+00       -0.10331039   3.17379665    -0.11333537   -6.19779450   
